No,PSRJ,ref_psr,RAJ,ra_err,ref_ra,DECJ,dec_err,ref_dec,ra_deg,dec_deg
1815,J1755-3716,nbb+14,17:55:35.4462,0.0004,nbb+14,-37:16:10.78,0.04,nbb+14,268.89769249999995,-37.26966111111111
1816,J1756+1822,naf03,17:56:17.583,0.008,bfrs18,+18:22:55.3,0.2,bfrs18,269.0732625,18.38202777777778
1818,J1756-2251,fsk+04,17:56:46.633812,1.5e-05,fsk+14,-22:51:59.35,0.02,fsk+14,269.19430755,-22.86648611111111
1819,J1756-2435,cl86,17:56:57.913,0.0049,hlk+04,-24:35:34,3.6,hlk+04,269.2413041666667,-24.592777777777776
1821,J1756-2619,kel+09,17:57:19.39,0.02,kel+09,-26:19:08,9.0,kel+09,269.33079166666664,-26.31888888888889
1822,J1757-1500,bbb+12,17:57:12.752,0.017,bsb+19,-15:00:28.5,1.7,bsb+19,269.3031333333333,-15.007916666666667
1824,J1757-1854,cck+18,17:57:03.78438,6e-05,cck+18,-18:54:03.376,0.007,cck+18,269.26576824999995,-18.900937777777777
1825,J1757-2223,mhl+02,17:57:50.772,0.004,mhl+02,-22:23:49,4.0,mhl+02,269.46155,-22.396944444444443
1826,J1757-2421,kom74,17:57:29.3235,0.0014,ymw+17,-24:22:07.4,1.4,ymw+17,269.37218125,-24.36872222222222
1827,J1757-2745,ncb+15,17:57:54.7826,0.0001,pbm+19,-27:45:40.16,0.02,pbm+19,269.4782608333333,-27.761155555555554
1828,J1757-5322,eb01,17:57:15.1615,0.0003,eb01b,-53:22:26.387,0.005,eb01b,269.3131729166666,-53.37399638888889
1829,J1758-1931,hfs+04,17:58:05.60,0.07,hfs+04,-19:31:41,11.0,hfs+04,269.52333333333326,-19.528055555555554
1830,J1758-2206,mhl+02,17:58:44.45,0.03,mhl+02,-22:06:45,19.0,mhl+02,269.68520833333326,-22.1125
1833,J1758-2846,lfl+06,17:58:15.41,0.03,lfl+06,-28:46:02,5.0,lfl+06,269.5642083333333,-28.76722222222222
1834,J1758+3030,cnst96,17:58:25.88,0.02,snt97,+30:30:24.0,0.6,snt97,269.60783333333325,30.506666666666668
1835,J1759-1029,bbb+12,17:59:34.30,0.04,bbb+12,-10:29:57,3.0,bbb+12,269.8929166666666,-10.499166666666666
1836,J1759-1736,lfl+06,17:59:28.16,0.07,lfl+06,-17:36:10,7.0,lfl+06,269.86733333333336,-17.602777777777778
1838,J1759-1940,mhl+02,17:59:57.040,0.015,mhl+02,-19:40:29,5.0,mhl+02,269.98766666666666,-19.674722222222222
1839,J1759-1956,mhl+02,17:59:35.42,0.04,mhl+02,-19:56:08,15.0,mhl+02,269.89758333333333,-19.935555555555556
1840,J1759-2205,mlt+78,17:59:24.164,0.004,lbs+20,-22:05:33,2.0,lbs+20,269.85068333333334,-22.092499999999998
1845,J1759-2922,lml+98,17:59:48.246,0.014,hlk+04,-29:22:07,2.5,hlk+04,269.95102499999996,-29.36861111111111
1846,J1759-3107,hfs+04,17:59:22.056,0.004,lbs+20,-31:07:21.8,0.5,lbs+20,269.8419,-31.122722222222222
1847,J1759+5036,amm+21,17:59:45.672,0.003,amm+21,+50:36:56.96,0.02,amm+21,269.9403,50.61582222222222
1848,J1759-5505,sfj+20,17:59:34.16,0.02,sfj+20,-55:05:30.9,0.2,sfj+20,269.89233333333334,-55.09191666666667
1849,J1800-0125,crh+06a,18:00:22.08,0.03,crh+06a,-01:25:30.6,0.7,crh+06a,270.092,-1.4251666666666667
1851,J1800-2343,moh83,18:00,4.0,moh83,-23:43,15.0,moh83,269.99999999999994,-23.716666666666665
1852,J1800+5034,slr+14,18:00:44.372,0.01,lsk+18,+50:34:21.76,0.14,lsk+18,270.1848833333333,50.57271111111111
1853,J1801-0357,stwd85,18:01:22.628,0.003,lbs+20,-03:57:55.7,0.2,lbs+20,270.3442833333333,-3.9654722222222225
1854,J1801-0857A,lrfs11,18:01:50.6097,0.0001,pmq+21,-08:57:31.853,0.006,pmq+21,270.46087374999996,-8.958848055555555
1855,J1801-0857B,lrfs11,18:01:50.5642,0.0004,pqm+21,-08:57:32.87,0.02,pqm+21,270.4606841666666,-8.959130555555555
1856,J1801-0857C,lrfs11,18:01:50.73731,7e-05,pmq+21,-08:57:32.699,0.003,pmq+21,270.4614054583333,-8.959083055555555
1857,J1801-0857D,lrfs11,18:01:55.3632,0.0002,pmq+21,-08:57:24.284,0.009,pmq+21,270.48067999999995,-8.956745555555555
1858,J1801-0857E,pmq+21,18:01:50.6232,0.0003,pmq+21,-08:57:31.29,0.02,pmq+21,270.46092999999996,-8.958691666666667
1859,J1801-0857F,pmq+21,18:01:50.7409,0.0003,pmq+21,-08:57:31.27,0.02,pmq+21,270.4614204166666,-8.95868611111111
1860,J1801-0857G,pmq+21,18:01:50.099,0.002,pmq+21,-08:57:27.9,0.1,pmq+21,270.45874583333324,-8.957749999999999
1861,J1801-0857H,pqm+21,18:01:52.5895,0.0009,pqm+21,-08:57:53.15,0.05,pqm+21,270.4691229166666,-8.964763888888887
1862,J1801-0857I,pqm+21,18:01:50.5,0.0,har10a,-08:57:32,0.0,har10a,270.4604166666666,-8.958888888888888
1863,J1801-1417,fsk+04,18:01:51.073331,1.9e-05,dcl+16,-14:17:34.526,0.002,dcl+16,270.4628055458333,-14.29292388888889
1865,J1801-1909,mhl+02,18:01:46.69,0.03,mhl+02,-19:09:36,6.0,mhl+02,270.4445416666666,-19.16
1867,J1801-2154,hfs+04,18:01:08.68,0.35,psj+19,-21:54:07.15,0.45,psj+19,270.28616666666665,-21.90198611111111
1868,J1801-2304,mdt85,18:01:19.81488,0.0006,ddb+17,-23:04:44.637,0.01,ddb+17,270.33256199999994,-23.079065833333335
1869,J1801-2451,mdt85,18:01:00.016,0.008,zbcg08,-24:51:27.5,0.2,zbcg08,270.2500666666666,-24.85763888888889
1870,J1801-2920,jlm+92,18:01:46.839,0.003,lbs+20,-29:20:38.1,0.3,lbs+20,270.4451624999999,-29.343916666666665
1871,J1801-3210,kjv+10,18:01:25.8872,0.0001,pbm+19,-32:10:53.733,0.009,pbm+19,270.3578633333333,-32.1815925
1872,J1801-3458,lfl+06,18:01:52.66,0.11,lfl+06,-34:58:37,7.0,lfl+06,270.46941666666663,-34.97694444444445
1873,J1802+0128,ebvb01,18:02:27.45,0.02,ebvb01,+01:28:23.7,0.4,ebvb01,270.614375,1.4732500000000002
1875,J1802-0523,bbb+12,18:02:12.14,0.08,bsb+19,-05:23:29,4.0,bsb+19,270.5505833333333,-5.39138888888889
1876,J1802-1745,mhl+02,18:02:14.85,0.03,mhl+02,-17:45:17,7.0,mhl+02,270.561875,-17.754722222222224
1877,J1802-2124,fsk+04,18:02:05.335576,9e-06,fsk+10,-21:24:03.649,0.003,fsk+10,270.5222315666667,-21.40101361111111
1879,J1802-3346,kjv+10,18:02:55.2,0.1,bbb+12,-33:46:45,5.0,bbb+12,270.73,-33.77916666666667
1880,J1803+1358,aab+22,18:03:11,0.0,aab+22,+13:59:26,0.0,aab+22,270.7958333333333,13.990555555555554
1881,J1803-1616,hfs+04,18:03:34.68,0.03,hfs+04,-16:16:30,4.0,hfs+04,270.8945,-16.275
1882,J1803-1857,mhl+02,18:03:59.06,0.03,mhl+02,-18:57:19,8.0,mhl+02,270.9960833333333,-18.955277777777777
1883,J1803-1920,hfs+04,18:03:29.44,0.03,hfs+04,-19:20:41,7.0,hfs+04,270.87266666666665,-19.34472222222222
1884,J1803-2137,cl86,18:03:51.4105,0.001,bckf06,-21:37:07.351,0.01,bckf06,270.9642104166666,-21.61870861111111
1885,J1803-2149,pga+12,18:03:09.632,0.009,pga+12,-21:49:13,4.0,pga+12,270.7901333333333,-21.82027777777778
1886,J1803-2712,jlm+92,18:03:31.692,0.016,hlk+04,-27:12:06,3.6,hlk+04,270.88205,-27.201666666666664
1887,J1803-3002A,pdc+05,18:03:34.0,0.0,har10a,-30:02:02,0.0,har10a,270.89166666666665,-30.03388888888889
1888,J1803-3002B,fre08,18:03:34.0,0.0,har10a,-30:02:02,0.0,har10a,270.89166666666665,-30.03388888888889
1889,J1803-3002C,fre08,18:03:34.0,0.0,har10a,-30:02:02,0.0,har10a,270.89166666666665,-30.03388888888889
1890,J1803-3002D,rgf+21,18:03:34.0,0.0,har10a,-30:02:02,0.0,har10a,270.89166666666665,-30.03388888888889
1891,J1803-3329,kjv+10,18:03:44.453,0.004,bbb+12,-33:29:10.7,0.3,bbb+12,270.9352208333333,-33.48630555555555
1892,J1804-0735,dbl+93,18:04:49.8954,0.0016,hlk+04,-07:35:24.69,0.11,hlk+04,271.2078975,-7.590191666666667
1894,J1804-2717,llb+96,18:04:21.133087,1.9e-05,dcl+16,-27:17:31.335,0.004,dcl+16,271.08805452916664,-27.292037500000003
1896,J1804-2858,mbc+19,18:04:01.52323,4e-05,pbm+19,-28:58:46.608,0.007,pbm+19,271.00634679166666,-28.979613333333333
1897,J1805+0306,stwd85,18:05:10.154,0.0019,hlk+04,+03:06:30.27,0.11,hlk+04,271.29230833333327,3.108408333333333
1898,J1805+0615,cck+16,18:05:42.39969,3e-05,drc+21,+06:15:18.606,0.013,drc+21,271.4266653749999,6.255168333333334
1899,J1805-0619,ebvb01,18:05:31.436,0.009,ebvb01,-06:19:45.4,0.4,ebvb01,271.3809833333333,-6.329277777777778
1900,J1805-1504,lfl+06,18:05:06.10,0.17,lfl+06,-15:04:36,18.0,lfl+06,271.2754166666666,-15.076666666666666
1902,J1805-2037,mhl+02,18:05:28.19,0.03,mhl+02,-20:37:16,11.0,mhl+02,271.3674583333333,-20.621111111111112
1903,J1805-2447,hfs+04,18:05:25.93,0.03,hfs+04,-24:47:30,14.0,hfs+04,271.3580416666666,-24.791666666666668
1904,J1805-2948,bbb+12,18:05:42.49,0.01,bbb+12,-29:48:00,2.0,bbb+12,271.42704166666664,-29.8
1905,J1806+1023,ebvb01,18:06:52.114,0.003,jbo+09,+10:23:18.30,0.12,jbo+09,271.71714166666663,10.388416666666666
1906,J1806-1154,stwd85,18:06:06.791,0.0096,hlk+04,-11:54:28.7,1.1,hlk+04,271.5282958333333,-11.907972222222222
1907,J1806-1618,hfs+04,18:06:25.78,0.06,hfs+04,-16:18:38,8.0,hfs+04,271.6074166666666,-16.310555555555556
1909,J1806-2125,mhl+02,18:06:19.80,0.27,psj+19,-21:27:55.58,0.73,psj+19,271.5825,-21.465438888888887
1910,J1806+2819,kmk+18,18:06:25.0658,0.0005,kmk+18,+28:19:01.115,0.005,kmk+18,271.60444083333334,28.31697638888889
1912,J1807+0756,rtj+96,18:07:51.235,0.002,clm+05,+07:56:43.39,0.05,clm+05,271.9634791666666,7.9453861111111115
1913,J1807-0847,mlt+78,18:07:38.0274,0.0004,hlk+04,-08:47:43.27,0.02,hlk+04,271.90844749999997,-8.795352777777778
1914,J1807-2459A,rgh+01,18:07:20.355604,1.6e-05,lfrj12,-24:59:52.9015,0.0065,lfrj12,271.83481501666665,-24.998028194444444
1915,J1807-2459B,cha03,18:07:20.871209,5.3e-05,lfrj12,-25:00:01.915,0.017,lfrj12,271.8369633708333,-25.000531944444443
1916,J1807-2557,kle+10,18:07:13.66,0.01,kkl+11,-25:57:20,5.0,kkl+11,271.80691666666667,-25.955555555555556
1917,J1807-2715,mlt+78,18:07:08.495,0.0082,hlk+04,-27:15:03.0,1.4,hlk+04,271.7853958333333,-27.250833333333333
1918,J1808+00,cnst96,18:08:19,16.0,cnst96,+00:34,5.0,cnst96,272.07916666666665,0.5666666666666667
1919,J1808-0813,mld+96,18:08:09.432,0.0094,hlk+04,-08:13:01.8,0.68,hlk+04,272.03929999999997,-8.217166666666667
1920,J1808-1020,lfl+06,18:08:45.634,0.006,lfl+06,-10:20:48.3,0.4,lfl+06,272.19014166666665,-10.34675
1921,J1808-1517,eklk13,18:08:39.09,0.02,eklk13,-15:17:40,2.0,eklk13,272.162875,-15.294444444444444
1923,J1808-2024,kds+98,18:08:39.337,0.004,icm+05,-20:24:39.85,0.06,icm+05,272.16390416666667,-20.411069444444443
1924,J1808-2057,cl86,18:08:06.396,0.011,hlk+04,-20:58:08,2.9,hlk+04,272.02664999999996,-20.968888888888888
1925,J1808-2701,lfl+06,18:08:13.23,0.04,lfl+06,-27:01:21,9.0,lfl+06,272.055125,-27.022499999999997
1926,J1808-3249,ebvb01,18:08:04.48,0.02,ebvb01,-32:49:34,1.0,ebvb01,272.01866666666666,-32.82611111111112
1927,J1809-0119,kjv+10,18:09:51.36,0.01,bbb+12,-01:19:29.0,0.4,bbb+12,272.46399999999994,-1.3247222222222221
1928,J1809-0743,ebvb01,18:09:35.92,0.01,ebvb01,-07:43:01.4,0.5,ebvb01,272.39966666666663,-7.717055555555556
1929,J1809-1429,mhl+02,18:09:45.510,0.008,mhl+02,-14:29:25.0,1.2,mhl+02,272.439625,-14.490277777777777
1930,J1809+17,scb+19,18:09:06,12.0,scb+19,+17:04,3.0,scb+19,272.2749999999999,17.066666666666666
1932,J1809-1917,mhl+02,18:09:43.136,0.002,psj+19,-19:17:38.1,0.5,psj+19,272.4297333333333,-19.293916666666668
1933,J1809-1943,ims+04,18:09:51.08696,0.0003,hcb+07,-19:43:51.9315,0.004,hcb+07,272.46286233333325,-19.731092083333333
1935,J1809-2109,cjlm87,18:09:14.329,0.0037,hlk+04,-21:09:02.9,1.4,hlk+04,272.3097041666666,-21.150805555555554
1936,J1809-2332,aaa+09c,18:09:50.25,0.03,vrn12,-23:32:22.68,0.1,vrn12,272.45937499999997,-23.539633333333335
1937,J1809-3547,lml+98,18:09:26.98,0.04,dsb+98,-35:47:18,2.0,dsb+98,272.3624166666666,-35.788333333333334
1938,J1810+0705,scb+19,18:10:47.038,0.007,tbc+20,+07:05:36.3,0.2,tbc+20,272.69599166666666,7.093416666666666
1939,J1810-1441,hfs+04,18:10:59.162,0.014,hfs+04,-14:41:33.6,1.3,hfs+04,272.74650833333334,-14.692666666666668
1940,J1810-1709,ccb+20,18:10:28.21,0.03,ccb+20,-17:09:27,4.0,ccb+20,272.6175416666666,-17.1575
1941,J1810+1744,hrm+11,18:10:37.28,0.01,bvr+13,+17:44:37.38,0.07,bvr+13,272.6553333333333,17.743716666666668
1942,J1810-1820,mhl+02,18:10:55.52,0.03,mhl+02,-18:20:39,6.0,mhl+02,272.73133333333334,-18.344166666666666
1943,J1810-2005,clm+01,18:10:58.9919,0.0006,jsb+10,-20:05:08.27,0.14,jsb+10,272.74579958333334,-20.085630555555554
1944,J1810-5338,mlt+78,18:10:44.473,0.003,lbs+20,-53:38:07.631,0.006,lbs+20,272.6853041666667,-53.63545305555556
1945,J1811-0154,ebvb01,18:11:19.88,0.03,ebvb01,-01:54:30.9,0.7,ebvb01,272.8328333333333,-1.9085833333333333
1946,J1811-0624,mzl+23,18:11:18.0861,0.0002,mzl+23,-06:24:37.42,0.03,mzl+23,272.82535874999996,-6.410394444444445
1947,J1811+0702,fcwa95,18:11:20.42,0.07,lwf+04,+07:02:29.7,0.2,lwf+04,272.83508333333333,7.0415833333333335
1948,J1811-1049,kek+13,18:11:17.07,0.08,kek+13,-10:49:03,4.0,kek+13,272.821125,-10.817499999999999
1949,J1811-1717,ncb+15,18:11:26.53,0.19,ncb+15,-17:17:47,14.0,ncb+15,272.8605416666666,-17.29638888888889
1950,J1811-1736,lcm+00,18:11:55.034,0.003,cks+07,-17:36:37.7,0.4,cks+07,272.97930833333334,-17.610472222222224
1951,J1811-1835,mhl+02,18:11:29.72,0.09,mhl+02,-18:35:44,13.0,mhl+02,272.8738333333333,-18.595555555555553
1952,J1811-1925,ttdm97,18:11:29.2,0.1,rtk+03,-19:25:28,1.0,rtk+03,272.87166666666667,-19.424444444444447
1953,J1811-2405,kjv+10,18:11:19.854050,1.9e-05,ngf+20,-24:05:18.422,0.01,ngf+20,272.83272520833333,-24.088450555555553
1954,J1811-2439,lfl+06,18:11:55.53,0.03,lfl+06,-24:39:53,9.0,lfl+06,272.98137499999996,-24.66472222222222
1955,J1811-4930,kjv+10,18:11:27.19,0.01,bbb+12,-49:30:20.8,0.2,bbb+12,272.86329166666667,-49.50577777777778
1956,J1812+0226,stwd85,18:12:53.187,0.0065,hlk+04,+02:26:57.12,0.18,hlk+04,273.22161249999994,2.4492000000000003
1958,J1812-1718,cl86,18:12:07.208,0.0077,hlk+04,-17:18:29.5,1.1,hlk+04,273.03003333333334,-17.308194444444446
1959,J1812-1733,cjlm87,18:12:15.85925,0.00017,ddb+17,-17:33:37.871,0.002,ddb+17,273.0660802083333,-17.560519722222224
1960,J1812-1910,hfs+04,18:12:34.89,0.1,hfs+04,-19:10:39,10.0,hfs+04,273.14537499999994,-19.177500000000002
1961,J1812-20,ccb+20,18:12:36.58,0.05,ccb+20,-20:58.1,0.5,ccb+20,273.1524166666666,-20.968333333333334
1962,J1812-2102,mhl+02,18:12:20.93,0.06,mhl+02,-21:02:36,15.0,mhl+02,273.08720833333325,-21.043333333333337
1963,J1812-2526,lfl+06,18:12:32.30,0.03,lfl+06,-25:26:38,7.0,lfl+06,273.1345833333333,-25.44388888888889
1964,J1812-2748,kjv+10,18:12:40.58,0.01,bbb+12,-27:48:03,2.0,bbb+12,273.1690833333333,-27.800833333333333
1965,J1812-3039,bbb+12,18:12:44.902,0.009,bbb+12,-30:39:21,1.0,bbb+12,273.1870916666666,-30.65583333333333
1966,J1813-0402,mzl+23,18:13:34.93602,2e-05,mzl+23,-04:02:47.8226,0.0012,mzl+23,273.39556674999994,-4.0466173888888886
1967,J1813-1246,aaa+09c,18:13:23.77,0.01,rkp+11,-12:45:59.2,1.5,rkp+11,273.3490416666666,-12.766444444444444
1968,J1813-1749,gh09b,18:13:35.180,0.009,dr21,-17:49:57.52,0.13,dr21,273.39658333333324,-17.832644444444444
1969,J1813+1822,lwf+04,18:13:38.76,0.05,lwf+04,+18:22:15.0,0.9,lwf+04,273.41149999999993,18.370833333333334
1970,J1813-2113,mhl+02,18:13:39.87,0.03,mhl+02,-21:13:00.4,7.3,mhl+02,273.41612499999997,-21.216777777777775
1972,J1813-2621,fsk+04,18:13:40.59165,0.0001,lem+15,-26:21:57.055,0.018,lem+15,273.41913187499995,-26.36584861111111
1973,J1813+4013,dth78,18:13:13.281,0.007,hlk+04,+40:13:39.03,0.11,hlk+04,273.30533749999995,40.22750833333333
1974,J1814-0521,kjv+10,18:14:26.13,0.02,bbb+12,-05:21:37.0,0.8,bbb+12,273.60887499999995,-5.360277777777777
1975,J1814-0618,lfl+06,18:14:41.26,0.07,lfl+06,-06:18:01.7,3.3,lfl+06,273.6719166666666,-6.300472222222222
1976,J1814+1130,naf03,18:14:42.742,0.002,naf03,+11:30:43.95,0.05,naf03,273.67809166666666,11.512208333333334
1977,J1814-1649,mhl+02,18:14:37.35,0.04,mhl+02,-16:49:28,5.0,mhl+02,273.655625,-16.824444444444445
1978,J1814-1744,ckl+00,18:14:43.10,0.05,js06,-17:44:48,8.0,js06,273.6795833333333,-17.746666666666666
1979,J1814+22,scb+19,18:14:36,12.0,scb+19,+22:23,3.0,scb+19,273.65,22.383333333333333
1980,J1814+31,aab+22,18:14:31,0.0,aab+22,+31:30:01,0.0,aab+22,273.62916666666666,31.50027777777778
1981,J1815-1738,hfs+04,18:15:14.67,0.19,psj+19,-17:38:06.83,0.44,psj+19,273.81112499999995,-17.635230555555555
1982,J1815-1910,mhl+02,18:15:03.08,0.04,mhl+02,-19:10:00.4,7.5,mhl+02,273.76283333333333,-19.166777777777778
1983,J1815+5546,slr+14,18:15:05.74,0.057,lsk+18,+55:46:23.3,0.72,lsk+18,273.7739166666666,55.77313888888889
1984,J1816-0755,lfl+06,18:16:24.543,0.006,lfl+06,-07:55:22.5,0.4,lfl+06,274.10226249999994,-7.922916666666667
1985,J1816-1446,hfs+04,18:16:29.19,0.03,hfs+04,-14:46:30,3.0,hfs+04,274.12162499999994,-14.775
1986,J1816-1729,clj+92,18:16:18.662,0.0049,hlk+04,-17:29:02.7,0.68,hlk+04,274.0777583333333,-17.484083333333334
1987,J1816-2650,lvw69a,18:16:35.399,0.006,lbs+20,-26:49:53,1.0,lbs+20,274.1474958333333,-26.83138888888889
1988,J1816+4510,slr+14,18:16:35.93436,7e-05,slr+14,+45:10:33.8618,0.0008,slr+14,274.14972649999993,45.17607272222222
1989,J1816-5643,jbo+09,18:16:36.464,0.007,jbo+09,-56:43:42.10,0.06,jbo+09,274.1519333333333,-56.72836111111111
1990,J1817-0743,lfl+06,18:17:49.79,0.05,lfl+06,-07:43:18.9,1.4,lfl+06,274.4574583333333,-7.721916666666667
1991,J1817-1511,hfs+04,18:17:36.20,0.06,hfs+04,-15:11:39,6.0,hfs+04,274.40083333333337,-15.194166666666668
1992,J1817-1742,cla17,18:17:09.034,0.005,cla17,-17:42:01.1,0.6,cla17,274.2876416666667,-17.700305555555556
1993,J1817-1938,bbb+12,18:17:06.82,0.08,kek+13,-19:38:36,12.0,kek+13,274.27841666666666,-19.643333333333334
1994,J1817-2311,moh83,18:17,4.0,moh83,-23:11,15.0,moh83,274.25,-23.183333333333334
1995,J1817-3618,mlt+78,18:17:05.857,0.009,jbv+19,-36:18:04.6,0.3,jbv+19,274.27440416666667,-36.30127777777778
1996,J1817-3837,lml+98,18:17:00.270,0.004,dsb+98,-38:37:59.7,0.2,dsb+98,274.251125,-38.633250000000004
1997,J1818-0151,bbb+12,18:18:25.77,0.03,bsb+19,-01:51:54.0,1.1,bsb+19,274.607375,-1.865
1998,J1818-1116,hfs+04,18:18:26.45,0.06,hfs+04,-11:16:29,7.0,hfs+04,274.61020833333333,-11.274722222222223
1999,J1818-1422,cl86,18:18:23.7660,0.0017,ywml10,-14:22:36.71,0.16,ywml10,274.599025,-14.37686388888889
2000,J1818-1448,eklk13,18:18:27.91,0.06,eklk13,-14:48:38,7.0,eklk13,274.61629166666665,-14.810555555555556
2002,J1818-1541,mhl+02,18:18:37.52,0.03,mhl+02,-15:41:45,5.0,mhl+02,274.6563333333333,-15.695833333333333
2003,J1818-1556,kel+09,18:18:51.95,0.02,kel+09,-15:56:04,2.0,kel+09,274.7164583333333,-15.934444444444445
2004,J1818-1607,esy+20,18:18:00.19340,7e-05,ddls20,-16:07:53.0049,0.001,ddls20,274.50080583333335,-16.13139025
2005,J1819-0925,hfs+04,18:19:50.542,0.019,hfs+04,-09:25:49.9,1.3,hfs+04,274.96059166666663,-9.430527777777778
2006,J1819-1008,hfs+04,18:19:39.986,0.017,hfs+04,-10:08:28,4.0,hfs+04,274.9166083333333,-10.14111111111111
2007,J1819-1114,eklk13,18:19:28.78,0.01,eklk13,-11:14:43,1.0,eklk13,274.86991666666665,-11.245277777777776
2008,J1819-1131,hfs+04,18:19:58.15,0.1,hfs+04,-11:31:29,9.0,hfs+04,274.99229166666663,-11.524722222222223
2009,J1819+1305,ebvb01,18:19:56.226,0.003,naf03,+13:05:15.25,0.11,naf03,274.98427499999997,13.087569444444446
2010,J1819-1318,lfl+06,18:19:43.66,0.05,lfl+06,-13:18:42,5.0,lfl+06,274.9319166666666,-13.311666666666667
2012,J1819-1458,mll+06,18:19:34.173,0.017,rmg+09,-14:58:03.57,0.28,rmg+09,274.8923875,-14.967658333333333
2013,J1819-1510,mhl+02,18:19:53.691,0.008,mhl+02,-15:10:20.6,1.2,mhl+02,274.9737125,-15.172388888888888
2015,J1819-1717,ekl09,18:19:43.40,0.05,eklk13,-17:17:16,5.0,eklk13,274.9308333333333,-17.28777777777778
2016,J1819-37,mss+20,18:19,0.0,mss+20,-37,0.0,mss+20,274.74999999999994,-37.0
2017,J1820-0427,vlw69,18:20:52.5934,0.0001,dgb+19,-04:27:37.712,0.002,dgb+19,275.21913916666665,-4.460475555555556
2018,J1820-0509,lfl+06,18:20:22.728,0.007,lfl+06,-05:09:38.5,0.4,lfl+06,275.0947,-5.160694444444445
2019,J1820-1346,cl86,18:20:19.759,0.012,hlk+04,-13:46:15.3,1.1,hlk+04,275.0823291666666,-13.770916666666668
2020,J1820-1529,hfs+04,18:20:41.31,0.27,psj+19,-15:29:42.26,0.18,psj+19,275.17212499999994,-15.495072222222221
2021,J1820-1818,jlm+92,18:20:39.087,0.0046,hlk+04,-18:18:03.3,0.68,hlk+04,275.16286249999996,-18.300916666666666
2022,J1821+0155,rsm+13,18:21:38.88368,5e-05,rsm+13,+01:55:21.993,0.002,rsm+13,275.41201533333333,1.9227758333333331
2023,J1821-0256,lfl+06,18:21:10.310,0.02,lfl+06,-02:56:38.6,1.0,lfl+06,275.29295833333333,-2.944055555555556
2024,J1821-0331,kek+13,18:21:44.70,0.03,kek+13,-03:31:12.7,0.1,kek+13,275.43625,-3.5201944444444444
2026,J1821-1432,kel+09,18:21:39.777,0.015,kel+09,-14:32:53.2,1.9,kel+09,275.4157375,-14.548111111111112
2027,J1821+1715,rtj+96,18:21:13.503,0.004,clm+05,+17:15:47.06,0.07,clm+05,275.3062625,17.263072222222224
2028,J1821+4147,slr+14,18:21:52.345,0.0041,lsk+18,+41:47:02.55,0.036,lsk+18,275.46810416666665,41.78404166666667
2029,J1822+02,mss+20,18:22,0.0,mss+20,+02,0.0,mss+20,275.5,2.0
2030,J1822+0705,fcwa95,18:22:18.44,0.027,hlk+04,+07:05:19.0,1.1,hlk+04,275.5768333333333,7.088611111111111
2031,J1822-0719,ccb+20,18:22:28.073,0.015,ccb+20,-07:19:55.0,0.7,ccb+20,275.6169708333333,-7.331944444444444
2032,J1822-0848,fsk+04,18:22:51.86,0.08,lfl+06,-08:48:59.0,1.1,lfl+06,275.7160833333333,-8.81638888888889
2033,J1822-0902,ccb+20,18:22:35.745,0.008,ccb+20,-09:02:59.1,0.5,ccb+20,275.6489375,-9.04975
2034,J1822-0907,hfs+04,18:22:39.80,0.05,hfs+04,-09:07:36,3.0,hfs+04,275.6658333333333,-9.126666666666667
2035,J1822+1120,lxf+05,18:22:14.60,0.01,lxf+05,+11:20:56.2,0.2,lxf+05,275.56083333333333,11.348944444444445
2037,J1822-1400,cl86,18:22:54.042,0.0075,hlk+04,-14:00:02.4,0.54,hlk+04,275.725175,-14.000666666666667
2038,J1822-1604,rei+11,18:22:18.00,0.12,pbk11,-16:04:26.8,1.8,pbk11,275.57499999999993,-16.07411111111111
2041,J1822+2617,ccl+21,18:22:44.819,0.002,ccl+21,+26:17:26.83,0.04,ccl+21,275.6867458333333,26.290786111111114
2042,J1822-4209,mld+96,18:22:11.356,0.003,dsb+98,-42:09:10.98,0.07,dsb+98,275.54731666666663,-42.15305
2043,J1823-0154,mld+96,18:23:52.146,0.009,hlk+04,-01:54:04.6,0.36,hlk+04,275.967275,-1.9012777777777776
2044,J1823+0550,mlt+78,18:23:30.9731,0.0011,hlk+04,+05:50:24.31,0.04,hlk+04,275.8790545833333,5.840086111111111
2045,J1823-1115,cl86,18:23:40.30,0.039,hlk+04,-11:15:11,2.5,hlk+04,275.91791666666666,-11.253055555555555
2046,J1823-1126,hfs+04,18:23:19.86,0.1,hfs+04,-11:26:04,5.0,hfs+04,275.8327499999999,-11.434444444444445
2047,J1823-1347,mhl+02,18:23:24.25,0.08,mhl+02,-13:47:54,9.0,mhl+02,275.8510416666666,-13.798333333333334
2048,J1823-1526,hfs+04,18:23:21.42,0.06,hfs+04,-15:26:22,7.0,hfs+04,275.83924999999994,-15.439444444444444
2049,J1823-1807,mhl+02,18:23:09.68,0.07,mhl+02,-18:07:33,8.0,mhl+02,275.7903333333333,-18.125833333333333
2050,J1823-3021A,bbl+94,18:23:40.48701,0.00036,lfrj12,-30:21:40.127,0.044,lfrj12,275.91869587499997,-30.36114638888889
2051,J1823-3021B,bbl+94,18:23:41.5455,0.0023,lfrj12,-30:21:40.94,0.47,lfrj12,275.92310624999993,-30.361372222222222
